page_id,access_count,classification
13005,5,cold
13006,8,cold
13007,6,cold
13008,15,cold
13009,12,cold
13010,8,cold
13011,9,cold
13012,11,cold
13013,8,cold
13014,11,cold
13015,7,cold
13016,8,cold
13017,7,cold
13018,7,cold
13019,10,cold
13020,9,cold
13021,6,cold
13022,6,cold
13023,5,cold
13024,4,cold
13025,12,cold
13026,11,cold
13027,14,cold
13028,10,cold
13029,9,cold
13030,13,cold
13031,13,cold
13032,15,cold
13033,8,cold
13034,8,cold
13035,18,cold
13036,9,cold
13037,10,cold
13038,15,cold
13039,8,cold
13040,10,cold
13041,9,cold
13042,11,cold
13043,5,cold
13044,6,cold
13045,13,cold
13046,17,cold
13047,8,cold
13048,8,cold
13049,9,cold
13050,7,cold
13051,10,cold
13052,9,cold
13053,12,cold
13054,15,cold
13055,12,cold
13056,4,cold
13057,5,cold
13058,5,cold
13059,7,cold
13060,5,cold
13061,4,cold
13062,6,cold
13063,9,cold
13064,10,cold
13065,15,cold
13066,9,cold
13067,6,cold
13068,6,cold
13069,10,cold
13070,12,cold
13071,11,cold
13072,14,cold
13073,10,cold
13074,5,cold
13075,9,cold
13076,13,cold
13077,8,cold
13078,8,cold
13079,13,cold
13080,9,cold
13081,10,cold
13082,10,cold
13083,9,cold
13084,10,cold
13085,5,cold
13086,9,cold
13087,10,cold
13088,12,cold
13089,11,cold
13090,13,cold
13091,11,cold
13092,10,cold
13093,12,cold
13094,11,cold
13095,9,cold
13096,12,cold
13097,10,cold
13098,12,cold
13099,18,cold
13100,16,cold
13101,13,cold
13102,13,cold
13103,12,cold
13104,9,cold
13105,10,cold
13106,9,cold
13107,4,cold
13108,1,cold
13109,7,cold
13110,8,cold
13111,15,cold
13112,8,cold
13113,6,cold
13114,10,cold
13115,10,cold
13116,15,cold
13117,9,cold
13118,9,cold
13119,12,cold
13120,9,cold
13121,11,cold
13122,8,cold
13123,12,cold
13124,12,cold
13125,12,cold
13126,13,cold
13127,7,cold
13128,11,cold
13129,14,cold
13130,10,cold
13131,6,cold
13132,8,cold
13133,14,cold
13134,11,cold
13135,8,cold
13136,9,cold
13137,9,cold
13138,10,cold
13139,7,cold
13140,7,cold
13141,17,cold
13142,9,cold
13143,13,cold
13144,9,cold
13145,8,cold
13146,9,cold
13147,9,cold
13148,10,cold
13149,11,cold
13150,9,cold
13151,11,cold
13152,13,cold
13153,11,cold
13154,8,cold
13155,11,cold
13156,6,cold
13157,3,cold
13158,4,cold
13159,15,cold
13160,8,cold
13161,9,cold
13162,8,cold
13163,6,cold
13164,11,cold
13165,12,cold
13166,11,cold
13167,15,cold
13168,11,cold
13169,9,cold
13170,10,cold
13171,12,cold
13172,8,cold
13173,13,cold
13174,11,cold
13175,7,cold
13176,11,cold
13177,13,cold
13178,9,cold
13179,4,cold
13180,5,cold
13181,7,cold
13182,9,cold
13183,6,cold
13184,6,cold
13185,11,cold
13186,4,cold
13187,8,cold
13188,14,cold
13189,9,cold
13190,8,cold
13191,8,cold
13192,12,cold
13193,5,cold
13194,10,cold
13195,8,cold
13196,11,cold
13197,11,cold
13198,11,cold
13199,14,cold
13200,11,cold
13201,13,cold
13202,10,cold
13203,10,cold
13204,13,cold
13205,12,cold
13206,14,cold
13207,5,cold
13208,12,cold
13209,10,cold
13210,8,cold
13211,11,cold
13212,3,cold
13213,11,cold
13214,14,cold
13215,10,cold
13216,13,cold
13217,10,cold
13218,7,cold
13219,7,cold
13220,13,cold
13221,8,cold
13222,9,cold
13223,19,cold
13224,8,cold
13225,6,cold
13226,13,cold
13227,18,cold
13228,9,cold
13229,9,cold
13230,7,cold
13231,8,cold
13232,7,cold
13233,13,cold
13234,10,cold
13235,9,cold
13236,12,cold
13237,16,cold
13238,10,cold
13239,9,cold
13240,10,cold
13241,7,cold
13242,8,cold
13243,6,cold
13244,9,cold
13245,13,cold
13246,10,cold
13247,11,cold
13248,15,cold
13249,9,cold
13250,9,cold
13251,10,cold
13252,11,cold
13253,9,cold
13254,16,cold
13255,4,cold
13256,8,cold
13257,11,cold
13258,7,cold
13259,8,cold
13260,7,cold
13261,9,cold
13262,12,cold
13263,14,cold
13264,9,cold
13265,7,cold
13266,8,cold
13267,8,cold
13268,8,cold
13269,7,cold
13270,11,cold
13271,12,cold
13272,10,cold
13273,6,cold
13274,6,cold
13275,9,cold
13276,11,cold
13277,14,cold
13278,5,cold
13279,11,cold
13280,19,cold
13281,6,cold
13282,7,cold
13283,10,cold
13284,7,cold
13285,8,cold
13286,8,cold
13287,7,cold
13288,7,cold
13289,10,cold
13290,7,cold
13291,11,cold
13292,4,cold
13293,12,cold
13294,10,cold
13295,7,cold
13296,11,cold
13297,7,cold
13298,14,cold
13299,6,cold
13300,9,cold
13301,16,cold
13302,14,cold
13303,12,cold
13304,15,cold
13305,10,cold
13306,7,cold
13307,15,cold
13308,12,cold
13309,7,cold
13310,9,cold
13311,11,cold
13312,12,cold
13313,10,cold
13314,8,cold
13315,12,cold
13316,9,cold
13317,10,cold
13318,5,cold
13319,6,cold
13320,7,cold
13321,12,cold
13322,13,cold
13323,9,cold
13324,10,cold
13325,10,cold
13326,9,cold
13327,7,cold
13328,10,cold
13329,10,cold
13330,6,cold
13331,10,cold
13332,12,cold
13333,17,cold
13334,8,cold
13335,9,cold
13336,10,cold
13337,10,cold
13338,7,cold
13339,10,cold
13340,20,cold
13341,4,cold
13342,10,cold
13343,12,cold
13344,11,cold
13345,8,cold
13346,9,cold
13347,8,cold
13348,10,cold
13349,10,cold
13350,9,cold
13351,6,cold
13352,10,cold
13353,10,cold
13354,13,cold
13355,5,cold
13356,14,cold
13357,11,cold
13358,11,cold
13359,9,cold
13360,7,cold
13361,8,cold
13362,4,cold
13363,13,cold
13364,10,cold
13365,5,cold
13366,9,cold
13367,8,cold
13368,11,cold
13369,8,cold
13370,8,cold
13371,15,cold
13372,6,cold
13373,8,cold
13374,12,cold
13375,4,cold
13376,14,cold
13377,14,cold
13378,4,cold
13379,13,cold
13380,7,cold
13381,13,cold
13382,11,cold
13383,7,cold
13384,5,cold
13385,16,cold
13386,11,cold
13387,7,cold
13388,7,cold
13389,9,cold
13390,11,cold
13391,16,cold
13392,15,cold
13393,15,cold
13394,10,cold
13395,10,cold
13396,8,cold
13397,6,cold
13398,5,cold
13399,19,cold
13400,11,cold
13401,5,cold
13402,11,cold
13403,9,cold
13404,9,cold
13405,12,cold
13406,13,cold
13407,9,cold
13408,3,cold
13409,4,cold
13410,10,cold
13411,11,cold
13412,15,cold
13413,16,cold
13414,7,cold
13415,8,cold
13416,6,cold
13417,7,cold
13418,13,cold
13419,13,cold
13420,5,cold
13421,7,cold
13422,8,cold
13423,10,cold
13424,5,cold
13425,12,cold
13426,9,cold
13427,11,cold
13428,10,cold
13429,15,cold
13430,9,cold
13431,15,cold
13432,10,cold
13433,7,cold
13434,12,cold
13435,8,cold
13436,8,cold
13437,10,cold
13438,7,cold
13439,3,cold
13440,6,cold
13441,6,cold
13442,8,cold
13443,9,cold
13444,7,cold
13445,8,cold
13446,12,cold
13447,12,cold
13448,14,cold
13449,8,cold
13450,10,cold
13451,8,cold
13452,16,cold
13453,12,cold
13454,9,cold
13455,10,cold
13456,9,cold
13457,13,cold
13458,12,cold
13459,7,cold
13460,5,cold
13461,13,cold
13462,10,cold
13463,8,cold
13464,10,cold
13465,8,cold
13466,10,cold
13467,7,cold
13468,9,cold
13469,5,cold
13470,13,cold
13471,21,cold
13472,11,cold
13473,15,cold
13474,12,cold
13475,12,cold
13476,6,cold
13477,8,cold
13478,14,cold
13479,9,cold
13480,9,cold
13481,5,cold
13482,11,cold
13483,16,cold
13484,11,cold
13485,14,cold
13486,9,cold
13487,11,cold
13488,9,cold
13489,8,cold
13490,10,cold
13491,7,cold
13492,6,cold
13493,14,cold
13494,9,cold
13495,13,cold
13496,10,cold
13497,7,cold
13498,9,cold
13499,11,cold
13500,13,cold
13501,17,cold
13502,14,cold
13503,10,cold
13504,13,cold
13505,10,cold
13506,15,cold
13507,6,cold
13508,11,cold
13509,11,cold
13510,11,cold
13511,7,cold
13512,14,cold
13513,12,cold
13514,9,cold
13515,4,cold
13516,11,cold
13517,6,cold
13518,11,cold
13519,9,cold
13520,9,cold
13521,11,cold
13522,7,cold
13523,10,cold
13524,10,cold
13525,13,cold
13526,10,cold
13527,12,cold
13528,17,cold
13529,11,cold
13530,9,cold
13531,15,cold
13532,12,cold
13533,11,cold
13534,16,cold
13535,10,cold
13536,12,cold
13537,5,cold
13538,11,cold
13539,9,cold
13540,9,cold
13541,6,cold
13542,8,cold
13543,14,cold
13544,16,cold
13545,15,cold
13546,13,cold
13547,10,cold
13548,9,cold
13549,11,cold
13550,10,cold
13551,8,cold
13552,10,cold
13553,17,cold
13554,6,cold
13555,11,cold
13556,10,cold
13557,6,cold
13558,14,cold
13559,8,cold
13560,7,cold
13561,8,cold
13562,10,cold
13563,13,cold
13564,14,cold
13565,7,cold
13566,13,cold
13567,7,cold
13568,11,cold
13569,7,cold
13570,12,cold
13571,13,cold
13572,7,cold
13573,14,cold
13574,10,cold
13575,9,cold
13576,9,cold
13577,7,cold
13578,14,cold
13579,8,cold
13580,10,cold
13581,11,cold
13582,11,cold
13583,10,cold
13584,9,cold
13585,10,cold
13586,14,cold
13587,14,cold
13588,11,cold
13589,9,cold
13590,9,cold
13591,11,cold
13592,14,cold
13593,6,cold
13594,12,cold
13595,8,cold
13596,9,cold
13597,11,cold
13598,12,cold
13599,9,cold
13600,6,cold
13601,15,cold
13602,7,cold
13603,15,cold
13604,7,cold
13605,11,cold
13606,5,cold
13607,13,cold
13608,16,cold
13609,9,cold
13610,9,cold
13611,10,cold
13612,18,cold
13613,10,cold
13614,16,cold
13615,14,cold
13616,11,cold
13617,12,cold
13618,16,cold
13619,15,cold
13620,9,cold
13621,10,cold
13622,7,cold
13623,10,cold
13624,10,cold
13625,13,cold
13626,4,cold
13627,9,cold
13628,7,cold
13629,13,cold
13630,9,cold
13631,10,cold
13632,13,cold
13633,4,cold
13634,10,cold
13635,11,cold
13636,6,cold
13637,15,cold
13638,11,cold
13639,13,cold
13640,15,cold
13641,12,cold
13642,12,cold
13643,9,cold
13644,15,cold
13645,11,cold
13646,10,cold
13647,11,cold
13648,8,cold
13649,6,cold
13650,15,cold
13651,6,cold
13652,7,cold
13653,7,cold
13654,10,cold
13655,12,cold
13656,11,cold
13657,6,cold
13658,13,cold
13659,11,cold
13660,14,cold
13661,13,cold
13662,12,cold
13663,11,cold
13664,12,cold
13665,15,cold
13666,7,cold
13667,10,cold
13668,9,cold
13669,12,cold
13670,10,cold
13671,10,cold
13672,4,cold
13673,4,cold
13674,10,cold
13675,9,cold
13676,4,cold
13677,9,cold
13678,7,cold
13679,10,cold
13680,16,cold
13681,9,cold
13682,9,cold
13683,11,cold
13684,7,cold
13685,10,cold
13686,12,cold
13687,8,cold
13688,9,cold
13689,5,cold
13690,12,cold
13691,10,cold
13692,10,cold
13693,14,cold
13694,8,cold
13695,9,cold
13696,6,cold
13697,9,cold
13698,17,cold
13699,5,cold
13700,9,cold
13701,8,cold
13702,4,cold
13703,11,cold
13704,6,cold
13705,7,cold
13706,6,cold
13707,8,cold
13708,10,cold
13709,13,cold
13710,13,cold
13711,11,cold
13712,4,cold
13713,8,cold
13714,16,cold
13715,10,cold
13716,10,cold
13717,8,cold
13718,8,cold
13719,10,cold
13720,9,cold
13721,9,cold
13722,9,cold
13723,10,cold
13724,13,cold
13725,13,cold
13726,7,cold
13727,14,cold
13728,17,cold
13729,6,cold
13730,9,cold
13731,9,cold
13732,10,cold
13733,10,cold
13734,7,cold
13735,10,cold
13736,11,cold
13737,6,cold
13738,8,cold
13739,8,cold
13740,13,cold
13741,7,cold
13742,6,cold
13743,15,cold
13744,9,cold
13745,8,cold
13746,7,cold
13747,9,cold
13748,5,cold
13749,7,cold
13750,7,cold
13751,10,cold
13752,7,cold
13753,9,cold
13754,9,cold
13755,10,cold
13756,11,cold
13757,5,cold
13758,7,cold
13759,15,cold
13760,8,cold
13761,7,cold
13762,9,cold
13763,13,cold
13764,7,cold
13765,15,cold
13766,9,cold
13767,8,cold
13768,7,cold
13769,5,cold
13770,11,cold
13771,11,cold
13772,7,cold
13773,11,cold
13774,9,cold
13775,2,cold
13776,11,cold
13777,10,cold
13778,13,cold
13779,7,cold
13780,7,cold
13781,7,cold
13782,16,cold
13783,6,cold
13784,7,cold
13785,10,cold
13786,14,cold
13787,12,cold
13788,10,cold
13789,11,cold
13790,12,cold
13791,11,cold
13792,5,cold
13793,8,cold
13794,7,cold
13795,8,cold
13796,11,cold
13797,10,cold
13798,14,cold
13799,13,cold
13800,9,cold
13801,5,cold
13802,15,cold
13803,7,cold
13804,4,cold
13805,8,cold
13806,10,cold
13807,9,cold
13808,11,cold
13809,11,cold
13810,11,cold
13811,15,cold
13812,9,cold
13813,7,cold
13814,14,cold
13815,10,cold
13816,9,cold
13817,10,cold
13818,8,cold
13819,7,cold
13820,11,cold
13821,9,cold
13822,13,cold
13823,14,cold
13824,9,cold
13825,13,cold
13826,11,cold
13827,6,cold
13828,10,cold
13829,11,cold
13830,9,cold
13831,9,cold
13832,11,cold
13833,13,cold
13834,10,cold
13835,5,cold
13836,6,cold
13837,10,cold
13838,10,cold
13839,13,cold
13840,6,cold
13841,11,cold
13842,9,cold
13843,6,cold
13844,5,cold
13845,7,cold
13846,14,cold
13847,7,cold
13848,10,cold
13849,11,cold
13850,13,cold
13851,8,cold
13852,14,cold
13853,14,cold
13854,8,cold
13855,10,cold
13856,12,cold
13857,4,cold
13858,8,cold
13859,15,cold
13860,11,cold
13861,8,cold
13862,8,cold
13863,5,cold
13864,8,cold
13865,8,cold
13866,13,cold
13867,7,cold
13868,8,cold
13869,9,cold
13870,12,cold
13871,11,cold
13872,10,cold
13873,12,cold
13874,8,cold
13875,11,cold
13876,15,cold
13877,3,cold
13878,10,cold
13879,11,cold
13880,2,cold
13881,10,cold
13882,8,cold
13883,8,cold
13884,17,cold
13885,15,cold
13886,14,cold
13887,5,cold
13888,7,cold
13889,11,cold
13890,12,cold
13891,6,cold
13892,9,cold
13893,8,cold
13894,8,cold
13895,14,cold
13896,9,cold
13897,4,cold
13898,16,cold
13899,11,cold
13900,15,cold
13901,9,cold
13902,13,cold
13903,7,cold
13904,13,cold
13905,7,cold
13906,13,cold
13907,7,cold
13908,8,cold
13909,9,cold
13910,8,cold
13911,10,cold
13912,9,cold
13913,10,cold
13914,8,cold
13915,7,cold
13916,12,cold
13917,8,cold
13918,15,cold
13919,8,cold
13920,10,cold
13921,11,cold
13922,5,cold
13923,10,cold
13924,13,cold
13925,9,cold
13926,9,cold
13927,9,cold
13928,8,cold
13929,10,cold
13930,7,cold
13931,5,cold
13932,13,cold
13933,15,cold
13934,4,cold
13935,7,cold
13936,12,cold
13937,7,cold
13938,11,cold
13939,11,cold
13940,12,cold
13941,13,cold
13942,8,cold
13943,10,cold
13944,9,cold
13945,12,cold
13946,9,cold
13947,8,cold
13948,10,cold
13949,11,cold
13950,10,cold
13951,5,cold
13952,9,cold
13953,4,cold
13954,8,cold
13955,10,cold
13956,11,cold
13957,11,cold
13958,6,cold
13959,6,cold
13960,9,cold
13961,11,cold
13962,5,cold
13963,9,cold
13964,11,cold
13965,12,cold
13966,18,cold
13967,14,cold
13968,11,cold
13969,8,cold
13970,5,cold
13971,10,cold
13972,12,cold
13973,6,cold
13974,8,cold
13975,13,cold
13976,12,cold
13977,11,cold
13978,9,cold
13979,7,cold
13980,9,cold
13981,13,cold
13982,11,cold
13983,7,cold
13984,8,cold
13985,9,cold
13986,10,cold
13987,8,cold
13988,7,cold
13989,12,cold
13990,12,cold
13991,7,cold
13992,13,cold
13993,10,cold
13994,10,cold
13995,5,cold
13996,6,cold
13997,8,cold
13998,12,cold
13999,7,cold
14000,6,cold
14001,12,cold
14002,11,cold
14003,8,cold
14004,14,cold
14005,7,cold
14006,11,cold
14007,14,cold
14008,11,cold
14009,9,cold
14010,10,cold
14011,10,cold
14012,12,cold
14013,12,cold
14014,9,cold
14015,9,cold
14016,11,cold
14017,11,cold
14018,12,cold
14019,14,cold
14020,11,cold
14021,7,cold
14022,7,cold
14023,13,cold
14024,10,cold
14025,5,cold
14026,4,cold
14027,6,cold
14028,10,cold
14029,11,cold
14030,2,cold
14031,7,cold
14032,15,cold
14033,7,cold
14034,9,cold
14035,11,cold
14036,6,cold
14037,3,cold
14038,4,cold
14039,10,cold
14040,8,cold
14041,18,cold
14042,6,cold
14043,13,cold
14044,12,cold
14045,6,cold
14046,14,cold
14047,4,cold
14048,11,cold
14049,11,cold
14050,14,cold
14051,11,cold
14052,5,cold
14053,5,cold
14054,12,cold
14055,12,cold
14056,10,cold
14057,14,cold
14058,11,cold
14059,12,cold
14060,11,cold
14061,7,cold
14062,12,cold
14063,13,cold
14064,12,cold
14065,9,cold
14066,13,cold
14067,11,cold
14068,7,cold
14069,12,cold
14070,10,cold
14071,12,cold
14072,11,cold
14073,9,cold
14074,9,cold
14075,16,cold
14076,9,cold
14077,9,cold
14078,7,cold
14079,12,cold
14080,11,cold
14081,12,cold
14082,7,cold
14083,11,cold
14084,14,cold
14085,8,cold
14086,10,cold
14087,7,cold
14088,12,cold
14089,7,cold
14090,10,cold
14091,14,cold
14092,9,cold
14093,13,cold
14094,6,cold
14095,7,cold
14096,12,cold
14097,15,cold
14098,9,cold
14099,10,cold
14100,8,cold
14101,5,cold
14102,10,cold
14103,12,cold
14104,10,cold
14105,7,cold
14106,14,cold
14107,14,cold
14108,9,cold
14109,7,cold
14110,7,cold
14111,9,cold
14112,9,cold
14113,12,cold
14114,12,cold
14115,12,cold
14116,8,cold
14117,11,cold
14118,8,cold
14119,12,cold
14120,16,cold
14121,4,cold
14122,14,cold
14123,8,cold
14124,10,cold
14125,14,cold
14126,9,cold
14127,9,cold
14128,8,cold
14129,8,cold
14130,11,cold
14131,10,cold
14132,8,cold
14133,17,cold
14134,6,cold
14135,13,cold
14136,10,cold
14137,7,cold
14138,14,cold
14139,7,cold
14140,15,cold
14141,12,cold
14142,8,cold
14143,8,cold
14144,7,cold
14145,10,cold
14146,12,cold
14147,5,cold
14148,9,cold
14149,9,cold
14150,9,cold
14151,10,cold
14152,8,cold
14153,8,cold
14154,14,cold
14155,8,cold
14156,19,cold
14157,12,cold
14158,14,cold
14159,3,cold
14160,15,cold
14161,8,cold
14162,13,cold
14163,8,cold
14164,8,cold
14165,11,cold
14166,10,cold
14167,9,cold
14168,12,cold
14169,14,cold
14170,9,cold
14171,10,cold
14172,12,cold
14173,10,cold
14174,11,cold
14175,10,cold
14176,9,cold
14177,9,cold
14178,15,cold
14179,10,cold
14180,11,cold
14181,4,cold
14182,10,cold
14183,8,cold
14184,12,cold
14185,12,cold
14186,5,cold
14187,7,cold
14188,5,cold
14189,6,cold
14190,7,cold
14191,10,cold
14192,10,cold
14193,7,cold
14194,10,cold
14195,9,cold
14196,9,cold
14197,10,cold
14198,16,cold
14199,7,cold
14200,12,cold
14201,4,cold
14202,11,cold
14203,15,cold
14204,14,cold
14205,3,cold
14206,3,cold
14207,4,cold
14208,8,cold
14209,9,cold
14210,9,cold
14211,13,cold
14212,6,cold
14213,7,cold
14214,13,cold
14215,14,cold
14216,12,cold
14217,8,cold
14218,11,cold
14219,7,cold
14220,13,cold
14221,9,cold
14222,10,cold
14223,7,cold
14224,16,cold
14225,8,cold
14226,12,cold
14227,5,cold
14228,12,cold
14229,8,cold
14230,13,cold
14231,8,cold
14232,8,cold
14233,20,cold
14234,5,cold
14235,11,cold
14236,10,cold
14237,14,cold
14238,10,cold
14239,9,cold
14240,7,cold
14241,5,cold
14242,14,cold
14243,12,cold
14244,10,cold
14245,13,cold
14246,11,cold
14247,11,cold
14248,17,cold
14249,10,cold
14250,8,cold
14251,17,cold
14252,8,cold
14253,6,cold
14254,13,cold
14255,18,cold
14256,8,cold
14257,7,cold
14258,7,cold
14259,10,cold
14260,9,cold
14261,12,cold
14262,4,cold
14263,13,cold
14264,13,cold
14265,13,cold
14266,8,cold
14267,15,cold
14268,16,cold
14269,16,cold
14270,12,cold
14271,10,cold
14272,13,cold
14273,5,cold
14274,13,cold
14275,8,cold
14276,12,cold
14277,8,cold
14278,14,cold
14279,8,cold
14280,10,cold
14281,13,cold
14282,13,cold
14283,10,cold
14284,8,cold
14285,11,cold
14286,10,cold
14287,5,cold
14288,6,cold
14289,12,cold
14290,13,cold
14291,7,cold
14292,7,cold
14293,15,cold
14294,11,cold
14295,12,cold
14296,10,cold
14297,10,cold
14298,13,cold
14299,6,cold
14300,8,cold
14301,10,cold
14302,7,cold
14303,15,cold
14304,17,cold
14305,13,cold
14306,8,cold
14307,7,cold
14308,14,cold
14309,9,cold
14310,6,cold
14311,12,cold
14312,8,cold
14313,19,cold
14314,9,cold
14315,13,cold
14316,11,cold
14317,12,cold
14318,9,cold
14319,10,cold
14320,15,cold
14321,6,cold
14322,11,cold
14323,9,cold
14324,5,cold
14325,10,cold
14326,12,cold
14327,13,cold
14328,13,cold
14329,13,cold
14330,11,cold
14331,8,cold
14332,10,cold
14333,12,cold
14334,9,cold
14335,13,cold
14336,13,cold
14337,7,cold
14338,9,cold
14339,18,cold
14340,10,cold
14341,10,cold
14342,6,cold
14343,8,cold
14344,7,cold
14345,7,cold
14346,11,cold
14347,9,cold
14348,9,cold
14349,12,cold
14350,7,cold
14351,10,cold
14352,12,cold
14353,12,cold
14354,11,cold
14355,10,cold
14356,15,cold
14357,13,cold
14358,10,cold
14359,10,cold
14360,7,cold
14361,12,cold
14362,8,cold
14363,9,cold
14364,12,cold
14365,14,cold
14366,11,cold
14367,9,cold
14368,7,cold
14369,17,cold
14370,6,cold
14371,10,cold
14372,7,cold
14373,14,cold
14374,8,cold
14375,12,cold
14376,11,cold
14377,7,cold
14378,6,cold
14379,8,cold
14380,9,cold
14381,13,cold
14382,6,cold
14383,14,cold
14384,7,cold
14385,10,cold
14386,12,cold
14387,16,cold
14388,12,cold
14389,8,cold
14390,11,cold
14391,8,cold
14392,11,cold
14393,11,cold
14394,9,cold
14395,17,cold
14396,7,cold
14397,9,cold
14398,7,cold
14399,11,cold
14400,7,cold
14401,9,cold
14402,14,cold
14403,10,cold
14404,7,cold
14405,10,cold
14406,8,cold
14407,8,cold
14408,13,cold
14409,12,cold
14410,12,cold
14411,11,cold
14412,11,cold
14413,18,cold
14414,5,cold
14415,12,cold
14416,10,cold
14417,8,cold
14418,7,cold
14419,9,cold
14420,16,cold
14421,9,cold
14422,8,cold
14423,13,cold
14424,12,cold
14425,13,cold
14426,11,cold
14427,9,cold
14428,9,cold
14429,10,cold
14430,6,cold
14431,5,cold
14432,11,cold
14433,9,cold
14434,11,cold
14435,8,cold
14436,14,cold
14437,18,cold
14438,9,cold
14439,12,cold
14440,12,cold
14441,15,cold
14442,6,cold
14443,8,cold
14444,7,cold
14445,8,cold
14446,5,cold
14447,10,cold
14448,11,cold
14449,11,cold
14450,5,cold
14451,11,cold
14452,17,cold
14453,11,cold
14454,5,cold
14455,16,cold
14456,8,cold
14457,11,cold
14458,4,cold
14459,13,cold
14460,3,cold
14461,3,cold
14462,11,cold
14463,11,cold
14464,11,cold
14465,10,cold
14466,11,cold
14467,7,cold
14468,12,cold
14469,7,cold
14470,9,cold
14471,9,cold
14472,5,cold
14473,7,cold
14474,11,cold
14475,8,cold
14476,9,cold
14477,9,cold
14478,15,cold
14479,7,cold
14480,7,cold
14481,13,cold
14482,11,cold
14483,14,cold
14484,9,cold
14485,12,cold
14486,6,cold
14487,7,cold
14488,11,cold
14489,9,cold
14490,11,cold
14491,7,cold
14492,12,cold
14493,6,cold
14494,9,cold
14495,12,cold
14496,9,cold
14497,8,cold
14498,9,cold
14499,13,cold
14500,10,cold
14501,15,cold
14502,10,cold
14503,15,cold
14504,9,cold
14505,9,cold
14506,5,cold
14507,16,cold
14508,9,cold
14509,11,cold
14510,16,cold
14511,7,cold
14512,6,cold
14513,11,cold
14514,7,cold
14515,10,cold
14516,13,cold
14517,10,cold
14518,13,cold
14519,10,cold
14520,10,cold
14521,9,cold
14522,9,cold
14523,9,cold
14524,10,cold
14525,9,cold
14526,11,cold
14527,12,cold
14528,10,cold
14529,14,cold
14530,14,cold
14531,9,cold
14532,18,cold
14533,8,cold
14534,8,cold
14535,9,cold
14536,11,cold
14537,9,cold
14538,8,cold
14539,6,cold
14540,5,cold
14541,6,cold
14542,10,cold
14543,11,cold
14544,7,cold
14545,14,cold
14546,8,cold
14547,9,cold
14548,6,cold
14549,11,cold
14550,7,cold
14551,13,cold
14552,11,cold
14553,11,cold
14554,4,cold
14555,7,cold
14556,14,cold
14557,10,cold
14558,7,cold
14559,6,cold
14560,11,cold
14561,9,cold
14562,7,cold
14563,10,cold
14564,9,cold
14565,11,cold
14566,8,cold
14567,8,cold
14568,8,cold
14569,13,cold
14570,10,cold
14571,10,cold
14572,12,cold
14573,5,cold
14574,16,cold
14575,5,cold
14576,3,cold
14577,13,cold
14578,10,cold
14579,9,cold
14580,12,cold
14581,5,cold
14582,9,cold
14583,15,cold
14584,10,cold
14585,13,cold
14586,7,cold
14587,14,cold
14588,5,cold
14589,12,cold
14590,13,cold
14591,9,cold
14592,11,cold
14593,11,cold
14594,15,cold
14595,10,cold
14596,13,cold
14597,5,cold
14598,15,cold
14599,13,cold
14600,9,cold
14601,10,cold
14602,7,cold
14603,7,cold
14604,11,cold
14605,14,cold
14606,13,cold
14607,6,cold
14608,14,cold
14609,12,cold
14610,12,cold
14611,8,cold
14612,9,cold
14613,8,cold
14614,8,cold
14615,7,cold
14616,10,cold
14617,13,cold
14618,12,cold
14619,18,cold
14620,12,cold
14621,2,cold
14622,10,cold
14623,6,cold
14624,6,cold
14625,13,cold
14626,8,cold
14627,16,cold
14628,6,cold
14629,13,cold
14630,10,cold
14631,7,cold
14632,4,cold
14633,10,cold
14634,18,cold
14635,15,cold
14636,10,cold
14637,8,cold
14638,16,cold
14639,10,cold
14640,5,cold
14641,8,cold
14642,10,cold
14643,7,cold
14644,17,cold
14645,8,cold
14646,8,cold
14647,14,cold
14648,9,cold
14649,8,cold
14650,9,cold
14651,8,cold
14652,14,cold
14653,14,cold
14654,11,cold
14655,9,cold
14656,9,cold
14657,6,cold
14658,14,cold
14659,10,cold
14660,10,cold
14661,12,cold
14662,9,cold
14663,12,cold
14664,6,cold
14665,11,cold
14666,13,cold
14667,10,cold
14668,12,cold
14669,6,cold
14670,7,cold
14671,12,cold
14672,6,cold
14673,6,cold
14674,5,cold
14675,10,cold
14676,8,cold
14677,8,cold
14678,15,cold
14679,11,cold
14680,13,cold
14681,9,cold
14682,9,cold
14683,10,cold
14684,7,cold
14685,15,cold
14686,8,cold
14687,12,cold
14688,14,cold
14689,13,cold
14690,10,cold
14691,15,cold
14692,16,cold
14693,12,cold
14694,9,cold
14695,6,cold
14696,8,cold
14697,10,cold
14698,11,cold
14699,9,cold
14700,17,cold
14701,12,cold
14702,9,cold
14703,14,cold
14704,9,cold
14705,10,cold
14706,11,cold
14707,10,cold
14708,7,cold
14709,10,cold
14710,14,cold
14711,12,cold
14712,7,cold
14713,11,cold
14714,6,cold
14715,6,cold
14716,17,cold
14717,17,cold
14718,13,cold
14719,5,cold
14720,15,cold
14721,10,cold
14722,11,cold
14723,12,cold
14724,15,cold
14725,8,cold
14726,8,cold
14727,6,cold
14728,5,cold
14729,15,cold
14730,14,cold
14731,17,cold
14732,10,cold
14733,7,cold
14734,8,cold
14735,11,cold
14736,13,cold
14737,5,cold
14738,12,cold
14739,10,cold
14740,9,cold
14741,7,cold
14742,10,cold
14743,13,cold
14744,11,cold
14745,6,cold
14746,10,cold
14747,7,cold
14748,6,cold
14749,11,cold
14750,12,cold
14751,8,cold
14752,11,cold
